Manager,NAME,Fund,CategoryID,Firm,Return,Year,age,size,dc
30000000000000019538,林材,003581.OF,4,新疆前海联合,0.935251799,3,8.008219178,59.19,0.264336 
30381045,刘重晋,003582.OF,4,中金基金,0.384876805,3,7.416438356,179.85,0.264336 
30380106,李游,003624.OF,1,创金合信基金,0.895410786,3,8.164383562,59.92,0.264336 
30593893,王磊,000587.OF,4,大成基金,0.115571981,3,7.564383562,856.34,0.198601 
30000000000000021080,王磊,003692.OF,4,大成基金,0.115571981,3,8.139726027,856.34,0.264336 
30000000000000017320,刘杰,003765.OF,1,广发基金,0.5931255,3,7.605479452,288.84,0.264336 
30381274,牛兴华,003831.OF,4,建信基金,0.20340249,3,7.838356164,578.49,0.264336 
30000000000000021107,郑泽鸿,003834.OF,1,华夏基金,1.210139002,3,7.569863014,931.74,0.023077 
30382534,杨成,001370.OF,4,中银基金,0.176779935,3,9.276712329,331.85,0.198601 
30000000000000017728,徐林明,000753.OF,4,华宝基金,0.446304614,3,10.29315069,341.18,0.198601 
30378264,戴杰,003889.OF,4,汇安基金,0.63549394,3,7.956164384,177.12,0.641958 
30000000000000023484,李晓星,003940.OF,4,银华基金,0.62268854,3,8.02739726,4492.27,0.264336 
30000000000000022183,孙伟,002656.OF,1,南方基金,0.209683568,3,8.619178082,548.74,#N/A
30000000000000158407,赵治烨,000520.OF,4,上银基金,0.46580172,3,9.64109589,299.37,0.023077 
30000000000000017661,宋洋,001015.OF,1,华夏基金,0.131118415,3,8.120547945,363.89,0.264336 
30000000000000016964,陆秋渊,004263.OF,4,华安基金,0.505131129,3,7.506849315,1436.56,0.264336 
30000000000000018879,白海峰,004266.OF,4,招商基金,0.557049386,3,7.638356164,122.95,0.028671 
30000000000000072235,纪文静,001202.OF,4,东证资管,0.106633649,3,9.471232877,2680.22,0.264336 
30382067,王霞,000423.OF,4,前海开源基金,0.244186951,3,10.02191781,6.72,0.198601 
30000000000000021414,吴培文,004351.OF,4,汇丰晋信基金,0.534626039,3,7.583561644,141.67,0.198601 
30000000000000017340,刘宁,002222.OF,4,嘉实基金,0.128192204,3,8.734246575,117.58,0.264336 
30381649,田汉卿,000172.OF,4,华泰柏瑞基金,0.732368897,3,11.41917808,244.55,0.198601 
30000000000000016774,郑慧莲,004436.OF,4,汇添富基金,0.134080497,3,7.054794521,28.76,0.023077 
30378829,黄华,004442.OF,4,中欧基金,0.101290214,3,7.742465753,879.06,0.264336 
30378899,黄瑞庆,004495.OF,4,博时基金,0.152887979,3,7.663013699,52.44,0.264336 
30000000000000021919,林乐峰,001667.OF,4,南方基金,0.138092402,3,7.046575342,279.66,0.264336 
30377392,蔡晓,002449.OF,4,民生加银基金,-0.017338193,3,8.621917808,5.55,#N/A
30000000000000022183,孙伟,002656.OF,1,南方基金,0.046968191,3,8.619178082,82.52,#N/A
30382125,薛玲,004617.OF,4,建信基金,0.253832737,3,7.032876712,221.14,0.198601 
30000000000000021146,吕佳玮,004640.OF,1,华夏基金,1.146577154,3,7.391780822,211.25,0.264336 
30000000000000022071,罗文杰,004642.OF,1,南方基金,-0.065753134,3,7.356164384,21.64,0.264336 
30381160,缪玮彬,004685.OF,4,金元顺安,0.513301779,3,7.131506849,138.38,0.264336 
30000000000000206392,黄春逢,004702.OF,4,南方基金,0.262195122,3,7.37260274,102.84,0.264336 
30382125,薛玲,004617.OF,4,建信基金,0.52602767,3,7.032876712,84.21,0.198601 
30378692,韩威俊,004868.OF,4,交银施罗德,1.031447002,3,7.353424658,327.22,0.641958 
30000000000000016862,刘江,001417.OF,4,汇添富基金,0.496769562,3,9.542465753,151.04,0.264336 
30378825,宫志芳,004888.OF,4,财通证券资管,0.165768897,3,7.339726027,63.2,0.641958 
30243537,韩浩,004936.OF,4,中航基金,0.152076512,3,7.049315068,2.51,0.641958 
30000000000000036697,范妍,001736.OF,1,圆信永丰基金,0.931787422,3,9.180821918,253.62,0.641958 
30000000000000021635,梁浩,005028.OF,4,鹏华基金,0.931039924,3,7.230136986,262.95,0.264336 
30381532,盛豪,000877.OF,4,华泰柏瑞基金,0.403619197,3,9.221917808,1513,0.264336 
30381649,田汉卿,000172.OF,4,华泰柏瑞基金,0.403619197,3,11.41917808,1513,0.198601 
30000000000000022104,吴剑毅,000326.OF,1,南方基金,0.14847318,3,9.180821918,328.13,0.198601 
30382872,曾文宏,005082.OF,4,诺德基金,0.198698482,3,7.008219178,0.01,#N/A
30378264,戴杰,003889.OF,4,汇安基金,0.45958486,3,7.956164384,277.45,0.641958 
30000000000000016591,赵耀,002717.OF,4,红塔基金,0.280678387,3,8.580821918,23.28,0.023077 
30380233,林英睿,001763.OF,4,广发基金,0.624378109,3,8.043835616,174.89,0.264336 
30000000000000023262,马君,005237.OF,1,银华基金,0.697467672,3,7.145205479,21.41,0.264336 
30000000000000023262,马君,005237.OF,1,银华基金,0.454696075,3,7.145205479,460.61,0.264336 
30381532,盛豪,000877.OF,4,华泰柏瑞基金,0.00463412,3,9.221917808,76.12,0.264336 
30000000000000027911,梁鹏,005270.OF,4,太平基金,0.648376369,3,7.084931507,142.49,0.264336 
30000000000000021313,王春,040005.OF,4,华安基金,0.347303274,3,9.180821918,3528.31,0.198601 
30000000000000017177,蒋璆,040015.OF,4,华安基金,0.408950617,3,9.547945205,249.21,0.264336 
30000000000000016012,桂征辉,001242.OF,1,博时基金,0.128200079,3,9.452054795,6337.74,0.641958 
30000000000000015975,陈雷,000264.OF,4,博时基金,0.409582689,3,7.81369863,230.24,0.641958 
30000000000000022086,胡涛,070099.OF,4,嘉实基金,0.42906455,3,10.36986301,2260.96,0.264336 
30243576,杨挺,090001.OF,4,大成基金,0.136562429,3,7.304109589,1762.81,0.024476 
30000000000000015009,杨挺,090001.OF,4,大成基金,0.136562429,3,7.304109589,1762.81,0.024476 
30000000000000015054,李博,090004.OF,4,大成基金,0.170996811,3,8.15890411,1333.24,#N/A
30593893,王磊,000587.OF,4,大成基金,0.669201521,3,7.564383562,149.07,0.198601 
30000000000000015052,夏高,002236.OF,1,大成基金,0.087642896,3,8.912328767,1754.57,0.198601 
30000000000000014864,苏秉毅,090011.OF,4,大成基金,0.250582751,3,8.830136986,110.32,0.264336 
30243576,杨挺,090001.OF,4,大成基金,0.92460733,3,7.304109589,23.51,0.024476 
30000000000000014752,冉凌浩,000834.OF,1,大成基金,0.009502262,3,10.1369863,244.38,0.264336 
30000000000000026898,余海燕,000950.OF,1,易方达基金,0.301557106,3,9.945205479,5836.48,0.024476 
30000000000000019720,徐猛,000071.OF,1,华夏基金,0.446342926,3,9.032876712,2365.39,0.198601 
30000000000000022183,孙伟,002656.OF,1,南方基金,0.432954276,3,8.619178082,401.94,#N/A
30000000000000016766,赖中立,159912.OF,1,汇添富基金,0.432255276,3,9.989041096,120.53,0.264336 
30000000000000018845,过蓓蓓,000248.OF,1,汇添富基金,0.432255276,3,9.416438356,120.53,0.641958 
30382125,薛玲,004617.OF,4,建信基金,0.280275828,3,7.032876712,1007.19,0.198601 
30000000000000019720,徐猛,000071.OF,1,华夏基金,-0.079748612,3,9.032876712,4686.76,0.198601 
30000000000000014864,苏秉毅,090011.OF,4,大成基金,0.277472527,3,8.830136986,33.28,0.264336 
30000000000000022071,罗文杰,004642.OF,1,南方基金,0.354111238,3,7.356164384,1733.43,0.264336 
30000000000000018845,过蓓蓓,000248.OF,1,汇添富基金,0.737804878,3,9.416438356,3531.78,0.641958 
30000000000000018845,过蓓蓓,000248.OF,1,汇添富基金,0.553039723,3,9.416438356,348.5,0.641958 
30000000000000018845,过蓓蓓,000248.OF,1,汇添富基金,-0.092751583,3,9.416438356,30.15,0.641958 
30000000000000018845,过蓓蓓,000248.OF,1,汇添富基金,0.017882769,3,9.416438356,32.21,0.641958 
30000000000000019333,殷瑞飞,159933.OF,1,国投瑞银基金,0.143016361,3,11.18630137,429.41,0.024476 
30000000000000014864,苏秉毅,090011.OF,4,大成基金,0.433962264,3,8.830136986,251.62,0.264336 
30000000000000022183,孙伟,002656.OF,1,南方基金,0.672861645,3,8.619178082,1216.18,#N/A
30000000000000017320,刘杰,003765.OF,1,广发基金,0.6635496,3,7.605479452,1345.27,0.264336 
30000000000000022071,罗文杰,004642.OF,1,南方基金,0.223217385,3,7.356164384,9297.94,0.264336 
30000000000000022080,蒋秋洁,160133.OF,1,南方基金,0.616591147,3,9.547945205,2215.01,0.264336 
30000000000000022183,孙伟,002656.OF,1,南方基金,1.062913201,3,8.619178082,181.32,#N/A
30380532,李湘杰,000041.OF,1,华夏基金,0.437642875,3,8.605479452,144.18,0.264336 
30000000000000020296,张城源,160323.OF,4,华夏基金,0.149560684,3,8.016438356,172.71,0.024476 
30000000000000021571,伍旋,160613.OF,4,鹏华基金,0.157400722,3,13.01643836,621.13,0.198601 
30000000000000021675,袁航,000778.OF,1,鹏华基金,0.587484036,3,10.16164384,377.88,0.024476 
30000000000000015010,戴军,160916.OF,4,大成基金,0.429706116,3,9.619178082,2770.38,0.641958 
30381892,魏庆国,160918.OF,4,大成基金,0.320673527,3,9.739726027,475.48,0.198601 
30000000000000015009,杨挺,090001.OF,4,大成基金,0.266318538,3,7.304109589,223.47,0.024476 
30000000000000014752,冉凌浩,000834.OF,1,大成基金,0.075670498,3,10.1369863,15.24,0.264336 
30000000000000014752,冉凌浩,000834.OF,1,大成基金,-0.076335878,3,10.1369863,17.64,0.264336 
30000000000000019312,赵建,161211.OF,1,国投瑞银基金,0.133887965,3,9.893150685,452.11,0.023077 
30000000000000019333,殷瑞飞,159933.OF,1,国投瑞银基金,0.298091043,3,11.18630137,127.53,0.024476 
30000000000000019231,綦缚鹏,161222.OF,4,国投瑞银基金,0.391796322,3,8.435616438,158.7,0.264336 
30381901,吴潇,161225.OF,4,国投瑞银基金,0.497731692,3,7.838356164,123.25,0.198601 
30000000000000019312,赵建,161211.OF,1,国投瑞银基金,0.508458192,3,9.893150685,379.12,0.023077 
30381901,吴潇,161225.OF,4,国投瑞银基金,0.549693252,3,7.838356164,446,0.198601 
30381901,吴潇,161225.OF,4,国投瑞银基金,0.236958054,3,7.838356164,177.59,0.198601 
30000000000000023779,何天翔,002955.OF,4,融通基金,0.217436251,3,8.375342466,5421.34,0.641958 
30000000000000023602,邹曦,161606.OF,4,融通基金,0.304983749,3,12.50136986,5187.46,0.000699 
30000000000000023814,蔡志伟,161607.OF,1,融通基金,0.164388243,3,9.890410959,1146.48,#N/A
30000000000000023602,邹曦,161606.OF,4,融通基金,0.569856986,3,12.50136986,3649.81,0.000699 
30000000000000023814,蔡志伟,161607.OF,1,融通基金,0.444082519,3,9.890410959,137.84,#N/A
30000000000000023814,蔡志伟,161607.OF,1,融通基金,0.265882353,3,9.890410959,794.79,#N/A
30000000000000023779,何天翔,002955.OF,4,融通基金,0.268956522,3,8.375342466,521.22,0.641958 
30000000000000022241,吴华,001170.OF,4,宏利基金,0.555596633,3,9.701369863,1042.23,0.198601 
30000000000000022186,张勋,162208.OF,1,宏利基金,0.394217273,3,10.11506849,440.62,0.023077 
30000000000000022201,庄腾飞,162214.OF,4,宏利基金,0.451016636,3,8.024657534,107.52,0.000699 
30000000000000018239,黄欣,000059.OF,1,国联安基金,-0.269559033,3,8.369863014,220.83,0.264336 
30000000000000015927,刘彦春,162605.OF,4,景顺长城基金,0.366169373,3,9.482191781,8152.82,0.264336 
30000000000000026574,刘格菘,002939.OF,4,广发基金,0.34872089,3,7.493150685,4641.34,0.264336 
30000000000000017320,刘杰,003765.OF,1,广发基金,0.226855494,3,7.605479452,1711.97,0.264336 
30000000000000020537,梅律吾,001351.OF,1,诺安基金,0.174263091,3,9.567123288,16.97,0.264336 
30382113,徐达,163302.OF,4,摩根士丹利华鑫基金,0.208808406,3,8.542465753,627.08,0.198601 
30000000000000017842,张志强,164508.OF,1,国海富兰克林基金,0.294351631,3,9.77260274,152.94,0.023077 
30000000000000016766,赖中立,159912.OF,1,汇添富基金,-0.095664952,3,9.989041096,279.2,0.264336 
30000000000000016297,刘伟琳,164811.OF,1,工银瑞信,0.095144312,3,10.2109589,18.73,0.264336 
30000000000000018150,梁洪昀,165309.OF,1,建信基金,0.364710366,3,15.16164384,554.27,0.264336 
30000000000000018150,梁洪昀,165309.OF,1,建信基金,0.210758472,3,15.16164384,115.42,0.264336 
30000000000000025372,周蔚文,001117.OF,4,中欧基金,0.339260082,3,8.084931507,4051.44,0.000699 
30000000000000025372,周蔚文,001117.OF,4,中欧基金,0.214274096,3,8.084931507,8150.89,0.000699 
30000000000000024384,曹名长,001810.OF,4,中欧基金,0.10382066,3,9.117808219,2710.69,0.126573 
30379788,曹名长,166005.OF,4,中欧基金,0.10382066,3,9.117808219,2710.69,0.264336 
30000000000000022897,王培,166006.OF,4,中欧基金,0.542125365,3,7.435616438,5755.79,0.198601 
30000000000000016757,王健,001955.OF,4,中欧基金,0.416379773,3,8.161643836,532.73,0.198601 
30000000000000024384,曹名长,001810.OF,4,中欧基金,0.182758166,3,9.117808219,42.74,0.126573 
30000000000000024384,曹名长,001810.OF,4,中欧基金,0.082030496,3,9.117808219,7702.6,0.126573 
30000000000000017731,赵菲,168203.OF,1,中融基金,0.091152815,3,9.539726027,245.07,0.023077 
30000000000000017731,赵菲,168203.OF,1,中融基金,0.125766871,3,9.539726027,454.89,0.023077 
30000000000000097687,孙伟,169104.OF,4,东证资管,0.592290988,3,7.975342466,940.94,#N/A
30000000000000023475,倪明,001728.OF,4,银华基金,0.42568568,3,9.350684932,916.06,0.264336 
30000000000000023484,李晓星,003940.OF,4,银华基金,0.346019145,3,8.02739726,5132.02,0.264336 
30000000000000013327,储雯玉,200001.OF,4,长城基金,0.223707128,3,7.797260274,94.93,0.641958 
30000000000000013242,杨建华,200002.OF,1,长城基金,0.133644741,3,20.62465753,881.99,0.093706 
30000000000000013376,何以广,200007.OF,4,长城基金,0.592008553,3,7.797260274,1604.02,0.641958 
30000000000000013242,杨建华,200002.OF,1,长城基金,0.664537918,3,20.62465753,3714.22,0.093706 
30000000000000013376,何以广,200007.OF,4,长城基金,0.891927836,3,7.797260274,175.84,0.641958 
30000000000000021794,应帅,002160.OF,4,南方基金,0.262523779,3,8.778082192,1925.16,0.024476 
30000000000000021794,应帅,002160.OF,4,南方基金,0.250160436,3,8.778082192,1737.93,0.024476 
30000000000000022087,骆帅,202003.OF,4,南方基金,0.171913428,3,8.010958904,5430.05,0.264336 
30000000000000206392,黄春逢,004702.OF,4,南方基金,0.229930984,3,7.37260274,3829.49,0.264336 
30000000000000022080,蒋秋洁,160133.OF,1,南方基金,0.524952015,3,9.547945205,2108.58,0.264336 
30000000000000022188,罗安安,002577.OF,4,南方基金,0.230916031,3,7.046575342,1476.93,0.264336 
30000000000000022071,罗文杰,004642.OF,1,南方基金,0.302801787,3,7.356164384,1459.44,0.264336 
30000000000000022183,孙伟,002656.OF,1,南方基金,0.414723365,3,8.619178082,261.57,#N/A
30000000000000022087,骆帅,202003.OF,4,南方基金,0.610855263,3,8.010958904,1168.29,0.264336 
30000000000000206392,黄春逢,004702.OF,4,南方基金,0.555919143,3,7.37260274,272.89,0.264336 
30000000000000021635,梁浩,005028.OF,4,鹏华基金,0.576188823,3,7.230136986,3132.38,0.264336 
30377321,蔡丹,213010.OF,1,宝盈基金,0.39907461,3,7.408219178,234.93,0.034965 
30000000000000021237,王大鹏,002708.OF,4,摩根士丹利华鑫基金,0.162136798,3,8.506849315,168.51,0.198601 
30000000000000021237,王大鹏,002708.OF,4,摩根士丹利华鑫基金,0.455365939,3,8.506849315,570.9,0.198601 
30000000000000021326,缪东航,233011.OF,4,摩根士丹利华鑫基金,0.578400831,3,7.934246575,231.44,0.264336 
30000000000000017746,刘自强,240004.OF,4,华宝基金,0.185300413,3,16.79452055,933.83,0.264336 
30000000000000019657,闫旭,240010.OF,4,华宝基金,0.417720486,3,10.48493151,1768.13,0.198601 
30000000000000018295,刘斌,255010.OF,4,国联安基金,0.139705882,3,11.01369863,155.7,#N/A
30000000000000018289,魏东,257020.OF,4,国联安基金,0.17755611,3,15.26027397,740.94,0.198601 
30000000000000018295,刘斌,255010.OF,4,国联安基金,0.256588072,3,11.01369863,417.65,#N/A
30000000000000018239,黄欣,000059.OF,1,国联安基金,0.384206799,3,8.369863014,97.7,0.264336 
30000000000000021643,刘苏,260103.OF,4,景顺长城基金,0.15399467,3,9.260273973,1738.99,0.264336 
30000000000000015927,刘彦春,162605.OF,4,景顺长城基金,0.453337271,3,9.482191781,17518.11,0.264336 
30000000000000017320,刘杰,003765.OF,1,广发基金,0.247513613,3,7.605479452,2204.48,0.264336 
30000000000000020177,郑煜,288002.OF,4,华夏基金,0.318217853,3,15.91232877,2488.92,0.023077 
30000000000000022626,王博强,290002.OF,4,泰信基金,0.238768278,3,8.506849315,987.33,0.198601 
30000000000000022604,朱志权,003333.OF,4,泰信基金,0.396579369,3,8.030136986,64.04,0.000699 
30000000000000022492,董山青,290012.OF,4,泰信基金,0.162885398,3,12.8630137,76.84,0.641958 
30000000000000020537,梅律吾,001351.OF,1,诺安基金,0.385678392,3,9.567123288,327.51,0.264336 
30000000000000020537,梅律吾,001351.OF,1,诺安基金,0.393368809,3,9.567123288,265.84,0.264336 
30000000000000021311,王品,340006.OF,1,兴证全球基金,0.194984896,3,7.284931507,1698.39,0.198601 
30000000000000024688,李博,000457.OF,1,上投摩根基金,0.05360087,3,10.00547945,1384.48,0.264336 
30000000000000024683,陈思郁,001009.OF,1,上投摩根基金,0.445957034,3,8.197260274,386.65,0.641958 
30000000000000024688,李博,000457.OF,1,上投摩根基金,0.308316772,3,10.00547945,1575.88,0.264336 
30000000000000024396,杜猛,377240.OF,4,上投摩根基金,0.788443616,3,13.47671233,3041.26,0.641958 
30000000000000018427,郭晨,001313.OF,1,上投摩根基金,0.634898214,3,9.567123288,594.06,0.641958 
30000000000000024932,邱红丽,398011.OF,4,中海基金,0.15566584,3,10.12328767,571.97,0.264336 
30000000000000024937,姚晨曦,398021.OF,4,中海基金,0.314087062,3,9.712328767,1247.08,0.024476 
30000000000000024932,邱红丽,398011.OF,4,中海基金,0.181336613,3,10.12328767,83.77,0.264336 
30000000000000024937,姚晨曦,398021.OF,4,中海基金,0.67015873,3,9.712328767,410.72,0.024476 
30000000000000015285,王然,400007.OF,4,东方基金,0.790187962,3,9.665753425,354.28,0.198601 
30000000000000015320,李瑞,400015.OF,4,东方基金,0.858695034,3,7.046575342,88.22,0.264336 
30000000000000015285,王然,400007.OF,4,东方基金,0.94128848,3,9.665753425,277.28,0.198601 
30000000000000018442,陈启明,002064.OF,4,华富基金,0.52722912,3,7.652054795,572.2,0.641958 
30000000000000018375,高靖瑜,000757.OF,4,华富基金,0.349748181,3,7.649315068,108.32,0.641958 
30000000000000018442,陈启明,002064.OF,4,华富基金,0.443095947,3,7.652054795,73.46,0.641958 
30000000000000017892,徐荔蓉,450001.OF,4,国海富兰克林基金,0.309200065,3,14.2630137,330.63,0.198601 
30000000000000017812,赵晓东,000065.OF,4,国海富兰克林基金,0.143897606,3,11.65753425,4563.75,0.023077 
30000000000000017892,徐荔蓉,450001.OF,4,国海富兰克林基金,0.336079792,3,14.2630137,2059.71,0.198601 
30000000000000017862,刘晓,450004.OF,4,国海富兰克林基金,0.621791514,3,7.868493151,232.32,0.264336 
30000000000000018039,杜飞,450007.OF,4,国海富兰克林基金,0.383899699,3,9.463013699,85.48,0.641958 
30000000000000017842,张志强,164508.OF,1,国海富兰克林基金,0.327640734,3,9.77260274,244.19,0.023077 
30000000000000017812,赵晓东,000065.OF,4,国海富兰克林基金,0.33752381,3,11.65753425,3079,0.023077 
30000000000000017892,徐荔蓉,450001.OF,4,国海富兰克林基金,0.609769484,3,14.2630137,58.38,0.198601 
30382111,徐成,000934.OF,4,国海富兰克林基金,0.513830679,3,9.024657534,397.74,0.198601 
30000000000000018975,吕慧建,001398.OF,4,华泰柏瑞基金,0.678981528,3,9.542465753,329.82,0.264336 
30381649,田汉卿,000172.OF,4,华泰柏瑞基金,0.201511335,3,11.41917808,1871.4,0.198601 
30000000000000016654,吴振翔,000368.OF,1,汇添富基金,0.186143573,3,11.15616438,1098.42,0.198601 
30000000000000016682,顾耀强,000762.OF,4,汇添富基金,0.733272645,3,7.8,1251.18,0.641958 
30000000000000016888,马翔,470009.OF,4,汇添富基金,0.560995624,3,8.810958904,4094.88,0.264336 
30000000000000016766,赖中立,159912.OF,1,汇添富基金,0.413996627,3,9.989041096,89.34,0.264336 
30000000000000018845,过蓓蓓,000248.OF,1,汇添富基金,0.413996627,3,9.416438356,89.34,0.641958 
30000000000000016161,何肖颉,001008.OF,1,工银瑞信,0.191459136,3,9.931506849,4323.09,0.641958 
30380228,林念,481006.OF,4,工银瑞信,0.716678438,3,8.263013699,524.27,0.264336 
30000000000000016030,王筱苓,001651.OF,1,工银瑞信,0.355168884,3,9.408219178,439.94,0.198601 
30000000000000016297,刘伟琳,164811.OF,1,工银瑞信,0.175016038,3,10.2109589,3301.5,0.264336 
30000000000000016030,王筱苓,001651.OF,1,工银瑞信,0.626095424,3,9.408219178,595.89,0.198601 
30000000000000018117,宫雪,002155.OF,4,国金基金,-0.027504912,3,7.301369863,155.66,0.641958 
30000000000000016654,吴振翔,000368.OF,1,汇添富基金,0.701744129,3,11.15616438,385.98,0.198601 
30000000000000016654,吴振翔,000368.OF,1,汇添富基金,0.180385114,3,11.15616438,42.48,0.198601 
30000000000000018845,过蓓蓓,000248.OF,1,汇添富基金,0.900053817,3,9.416438356,112.13,0.641958 
30000000000000018845,过蓓蓓,000248.OF,1,汇添富基金,0.215360865,3,9.416438356,107.83,0.641958 
30000000000000016766,赖中立,159912.OF,1,汇添富基金,-0.006321113,3,9.989041096,52.05,0.264336 
30000000000000016654,吴振翔,000368.OF,1,汇添富基金,0.285882491,3,11.15616438,275.22,0.198601 
30000000000000023475,倪明,001728.OF,4,银华基金,0.834056812,3,9.350684932,941.41,0.264336 
30000000000000097575,王延飞,000619.OF,4,东证资管,0.438367215,3,9.520547945,2463.35,0.198601 
30000000000000022071,罗文杰,004642.OF,1,南方基金,-0.072169519,3,7.356164384,67.9,0.264336 
30000000000000016766,赖中立,159912.OF,1,汇添富基金,-0.146079919,3,9.989041096,72.63,0.264336 
30381531,盛丰衍,502000.OF,1,西部利得基金,0.459718571,3,8.104109589,389.11,0.264336 
30000000000000018117,宫雪,002155.OF,4,国金基金,0.241255095,3,7.301369863,89.57,0.641958 
30382125,薛玲,004617.OF,4,建信基金,0.255487193,3,7.032876712,100.08,0.198601 
30000000000000018239,黄欣,000059.OF,1,国联安基金,0.412727273,3,8.369863014,120.51,0.264336 
30000000000000026898,余海燕,000950.OF,1,易方达基金,0.310411595,3,9.945205479,9264.1,0.024476 
30000000000000019998,赵宗庭,000051.OF,1,华夏基金,0.268686327,3,7.709589041,31140.01,0.023077 
30000000000000017320,刘杰,003765.OF,1,广发基金,0.314921251,3,7.605479452,3859.14,0.264336 
30000000000000022071,罗文杰,004642.OF,1,南方基金,0.242117824,3,7.356164384,44539.67,0.264336 
30000000000000017320,刘杰,003765.OF,1,广发基金,0.242082806,3,7.605479452,5078.21,0.264336 
30000000000000026898,余海燕,000950.OF,1,易方达基金,0.314749727,3,9.945205479,903.3,0.024476 
30382125,薛玲,004617.OF,4,建信基金,0.294159105,3,7.032876712,279.89,0.198601 
30000000000000016654,吴振翔,000368.OF,1,汇添富基金,-0.000104297,3,11.15616438,12065.94,0.198601 
30000000000000026898,余海燕,000950.OF,1,易方达基金,0.624601244,3,9.945205479,1343.72,0.024476 
30000000000000026898,余海燕,000950.OF,1,易方达基金,0.121553084,3,9.945205479,2095.61,0.024476 
30381494,苏卿云,000373.OF,1,华安基金,0.541260559,3,7.224657534,89.02,0.264336 
30000000000000022071,罗文杰,004642.OF,1,南方基金,-0.061047786,3,7.356164384,179.99,0.264336 
30000000000000022183,孙伟,002656.OF,1,南方基金,0.071103291,3,8.619178082,781.68,#N/A
30000000000000020498,荣膺,001052.OF,1,华夏基金,0.243336795,3,8.2,5597.66,0.264336 
30000000000000022183,孙伟,002656.OF,1,南方基金,0.042469176,3,8.619178082,351.96,#N/A
30000000000000022183,孙伟,002656.OF,1,南方基金,0.191470501,3,8.619178082,2016.54,#N/A
30000000000000026898,余海燕,000950.OF,1,易方达基金,0.448575838,3,9.945205479,1418.41,0.024476 
30000000000000022071,罗文杰,004642.OF,1,南方基金,-0.067212074,3,7.356164384,108.36,0.264336 
30000000000000023475,倪明,001728.OF,4,银华基金,0.544451373,3,9.350684932,4253.13,0.264336 
30000000000000016575,王栩,000173.OF,4,汇添富基金,0.247416276,3,11.52328767,2579.89,0.198601 
30593893,王磊,000587.OF,4,大成基金,0.221236029,3,7.564383562,1054.65,0.198601 
30000000000000020183,彭海伟,519029.OF,4,华夏基金,0.282961844,3,9.895890411,1363.78,0.264336 
30000000000000016772,劳杰男,519069.OF,4,汇添富基金,0.306302132,3,9.123287671,13938.11,0.264336 
30382511,赵强,001040.OF,1,新华基金,0.230009129,3,7.62739726,1236.51,0.023077 
30000000000000023108,吴勇,519113.OF,4,浦银安盛基金,0.597278226,3,13.66575342,306.18,0.198601 
30000000000000023108,吴勇,519113.OF,4,浦银安盛基金,0.574160448,3,13.66575342,356.79,0.198601 
30000000000000023183,褚艳辉,519127.OF,4,浦银安盛基金,0.251287922,3,10.52054795,331.16,0.641958 
30000000000000023183,褚艳辉,519127.OF,4,浦银安盛基金,0.214165112,3,10.52054795,184.4,0.641958 
30000000000000014864,苏秉毅,090011.OF,4,大成基金,0.118312681,3,8.830136986,2052.19,0.264336 
30000000000000018990,王崇,519688.OF,4,交银施罗德,0.124411918,3,7.580821918,6170.54,0.198601 
30000000000000015545,王少成,519692.OF,4,交银施罗德,0.426380539,3,9.778082192,2767.82,0.198601 
30377487,陈俊华,519696.OF,4,交银施罗德,0.188455657,3,9.115068493,129.39,0.127972 
30264047,陈俊华,519696.OF,4,交银施罗德,0.188455657,3,9.115068493,129.39,0.127972 
30000000000000019209,沈楠,519700.OF,4,交银施罗德,0.249005569,3,9.663013699,1455.97,0.264336 
30378692,韩威俊,004868.OF,4,交银施罗德,0.569807037,3,7.353424658,662.63,0.641958 
30382909,郭斐,519727.OF,4,交银施罗德,0.485172581,3,7.265753425,2618.02,0.641958 
30000000000000018990,王崇,519688.OF,4,交银施罗德,0.494509044,3,7.580821918,6809.37,0.198601 
30000000000000019209,沈楠,519700.OF,4,交银施罗德,0.551693405,3,9.663013699,478.54,0.264336 
30000000000000018299,芮晨,519767.OF,4,交银施罗德,0.630157539,3,8.660273973,242.2,0.264336 
30000000000000019078,杨浩,519772.OF,4,交银施罗德,0.643753136,3,8.139726027,7348.82,0.093706 
30377487,陈俊华,519696.OF,4,交银施罗德,0.55177305,3,9.115068493,424.67,0.127972 
30000000000000019751,阳琨,519908.OF,4,华夏基金,0.216346154,3,11.7260274,763.72,0.198601 
30000000000000018234,陶灿,000592.OF,1,建信基金,0.478361998,3,10.63835616,860.08,0.264336 
30382125,薛玲,004617.OF,4,建信基金,0.236006703,3,7.032876712,104.35,0.198601 
30382125,薛玲,004617.OF,4,建信基金,0.265361563,3,7.032876712,986.96,0.198601 
30000000000000018150,梁洪昀,165309.OF,1,建信基金,0.501939273,3,15.16164384,94.54,0.264336 
30000000000000021040,郝旭东,003561.OF,4,诺德基金,0.268646642,3,7.852054795,1653.68,0.641958 
30000000000000198292,顾钰,570006.OF,4,诺德基金,0.188669702,3,7.01369863,41.8,0.641958 
30000000000000021083,杨霞辉,570007.OF,4,诺德基金,0.336640212,3,7.742465753,42.86,0.024476 
30000000000000020998,朱红,571002.OF,4,诺德基金,0.235948827,3,10.75616438,31.64,0.000699 
30000000000000025141,曾国富,610006.OF,4,信达澳亚基金,0.54600551,3,9.882191781,102.84,0.126573 
