Stock,BM_Y1,BM_Y2,BM_Y3,BM_Y4,BM_Y5,MarketCap_Y1,MarketCap_Y2,MarketCap_Y3,MarketCap_Y4,MarketCap_Y5,Return_Y1,Return_Y2,Return_Y3,Return_Y4,Return_Y5
300339.SZ,0.636868582,0.255355997,0.368786808,0.168630708,0.216529796,7263.26687,11046.21836,7796.862133,18134.27485,14789.34932,-0.123157252,0.520833333,-0.294160058,1.325842697,-0.184453228
300340.SZ,0.481417465,0.538755526,0.240227999,0.171218969,0.104719502,2976.390422,2689.99505,2887.289639,4117.729015,2216.899366,-0.562933844,-0.090167071,0.077422555,0.426157237,-0.465224111
300341.SZ,0.360702634,0.127591997,0.231188925,0.21051824,0.343851923,2397.767679,7698.36474,4683.299424,5943.402864,4522.994409,-0.294441308,2.244992128,-0.389520875,0.27769281,-0.238029528
300342.SZ,0.433877467,0.346050242,0.279633188,0.271335801,0.453675512,3058.137126,4111.157469,5367.003921,5657.217354,3285.521423,-0.557061881,0.365071186,0.314681408,0.085787611,-0.412903306
300343.SZ,0.570802865,0.252750674,0.214658234,0.050981833,0.159853602,4020.992339,3374.282029,3345.423442,19555.87786,11109.809,-0.471649024,-0.226345958,0.006968641,4.889273356,-0.427144536
300344.SZ,0.211488621,0.200703053,0.024227523,0.122058766,0.182725186,2480.57432,2986.611481,2158.099658,5204.239034,2752.920525,-0.375,0.204,-0.277408638,0.864367816,-0.471023428
300345.SZ,0.290758446,0.144772745,0.288837996,0.221929475,0.167168974,1535.708281,3415.627038,1729.878293,2272.671737,5937.681565,-0.475903614,1.224137931,-0.493540052,0.31377551,0.996116505
300346.SZ,0.489749106,0.182895643,0.080410521,0.097773511,0.134092523,2422.933568,6668.94095,16401.76996,19606.10612,15794.55908,-0.421268733,1.783710158,1.461148078,0.153684346,-0.185611649
300347.SZ,0.124801977,0.089267977,0.11537244,0.171416998,0.221410988,21382.54696,47334.53251,139708.9979,105728.2903,88446.47926,0.21979676,1.225834386,1.567845986,-0.207863004,-0.175048513
300348.SZ,0.232969862,0.147560289,0.100112029,0.131536005,0.200980672,5282.536567,10079.47083,13708.11008,11298.07881,7446.380501,0.093478685,0.923290323,0.362968451,-0.172129158,-0.348012253
300349.SZ,0.504179078,0.563039842,0.656143755,0.710763498,0.974634852,6912.094391,6544.072146,5427.537211,5170.104616,4020.239025,-0.264644697,-0.025799689,-0.143118033,-0.011804743,-0.214397427
300350.SZ,0.361000915,0.180296291,0.179644354,0.204239804,0.291761126,2703.027535,2478.967052,2402.691142,4248.812829,2746.772802,-0.425187234,-0.082892416,-0.030769231,0.5,-0.354497354
300351.SZ,0.738124077,0.55625261,0.551575425,0.369508819,0.375303894,3149.926514,3379.88476,3598.560619,5693.245158,5958.453928,-0.419721197,0.075702076,0.064699205,0.582089552,0.04245283
300352.SZ,0.479987591,0.212873915,0.270699839,0.196564584,0.262102761,4769.921246,10569.21759,8075.520165,8843.926931,5915.282275,-0.171134925,1.21935076,-0.235634019,0.095809695,-0.331147541
300353.SZ,0.49692645,0.262499102,0.175988865,0.192776935,0.212278497,4512.870137,6550.7751,4583.498646,5033.161835,4755.405255,-0.33346616,0.472758076,-0.300312012,0.098104794,-0.094416244
300354.SZ,0.317361975,0.224815925,0.214620498,0.093499639,0.113484306,1127.309638,1708.254482,1991.810894,5290.747688,5285.21488,-0.357690157,0.519428834,0.171355466,1.678828125,0.006646196
300355.SZ,0.587437028,0.814526142,0.83857781,0.57766606,1.018594462,6240.501695,5470.465496,5743.18665,8662.907237,4908.980768,-0.685139553,-0.119273265,0.051218182,0.516072626,-0.429423333
300356.SZ,0.443211386,0.327097904,0.451974811,0.569590889,0.218676662,2376.264179,3297.169327,2170.052578,1370.559523,2112.945932,-0.173104435,0.387543253,-0.336658354,-0.368421053,0.541666667
300357.SZ,0.090106758,0.054982826,0.036253706,0.057866302,0.068619163,10759.6512,23116.2336,40158.8928,30001.3632,28849.4784,0.361812294,1.159399297,0.742818573,-0.251215254,-0.03406719
300358.SZ,0.644686633,0.735044716,0.480463608,0.239634961,0.496797864,3656.561719,3242.459426,5835.710188,14991.63129,8482.031514,-0.346316681,-0.099728368,0.598792929,1.369699184,-0.42997219
300359.SZ,0.364541645,0.172913108,0.175273865,0.181958373,0.144070178,3703.070019,3608.617471,3855.348806,3789.307264,4883.000684,-0.392653727,-0.027350427,0.068541301,-0.016447368,0.289297659
300360.SZ,0.804284823,0.420800203,0.533207518,0.423839505,0.416698079,2683.005433,5181.682248,4494.089293,6224.137135,7338.832683,-0.405905576,0.953700763,-0.067161739,0.412521437,0.198193679
300363.SZ,0.599564523,0.394849463,0.171101669,0.081761881,0.269135377,4808.743142,7766.717197,19821.13991,48696.98548,22305.22011,-0.331059985,0.624653386,1.561759329,1.454976314,-0.542132923
300364.SZ,0.583329939,0.47365718,0.259221899,0.144896866,0.158046752,3736.47153,2989.183724,5607.44684,10785.78945,7298.605369,-0.474574215,-0.150826446,0.875912409,0.923476005,-0.331085637
300365.SZ,0.216329753,0.273310322,0.345204148,0.335924094,0.423080129,8405.199301,7839.556259,6051.07256,6448.446292,4564.900119,0.326836335,-0.068567656,-0.220409428,0.076076076,-0.289969302
300366.SZ,0.622615683,0.452534541,0.323919238,0.319098943,0.402839154,3847.217418,5434.457391,5187.436601,7363.822938,5844.882563,-0.387421963,0.412568306,-0.045454545,0.227963526,-0.206270627
300368.SZ,0.273879035,0.199875176,0.125573557,0.163381633,0.196051051,3033.36152,4372.575365,7266.347869,5463.059488,3085.272155,-0.339160839,0.44973545,0.664293187,-0.247117277,-0.434457644
300369.SZ,0.448920638,0.233932874,0.286718624,0.287085129,0.448716517,6925.178061,14461.89202,12195.55128,12665.54879,8153.546857,-0.042546593,1.102422171,-0.15395011,0.04304411,-0.352057692
300370.SZ,0.334525536,0.250757722,0.166206822,-0.189762361,0.2066592,2530.293279,3340.440741,2565.152202,2144.007811,3928.040734,-0.30803125,0.321969697,-0.232091691,-0.164179104,0.120055357
300371.SZ,0.418250033,0.316598689,0.364230713,0.374237745,0.527990372,1484.4,2258.886812,2234.530166,2503.478524,1886.41215,-0.343934263,0.544037187,0.005135513,0.142952027,-0.22809779
300373.SZ,0.352402687,0.313203066,0.13847513,0.147663295,0.228141782,6819.477619,8120.69264,20971.43239,34423.03932,26971.8486,-0.515823957,0.209645221,1.590822326,0.517523908,-0.214679964
300374.SZ,0.61725248,0.664335662,0.52504562,0.355043916,0.285272211,2385.349669,2306.657721,2923.897687,3300.143563,3265.715835,-0.341159244,-0.030282062,0.269492004,0.129582506,-0.010432191
300375.SZ,0.823512217,0.848936647,0.51962238,0.601781067,0.824098559,1946.144494,2635.576684,3520.059672,3143.164394,2346.724243,-0.490627268,0.113777449,0.40625,-0.107070707,-0.191374434
300376.SZ,0.49561702,0.494651486,0.310563511,0.260314492,0.406979106,9800.401559,10624.79866,18414.71555,23325.00456,15896.23404,-0.44018679,0.093869359,0.746681223,0.26710804,-0.317611642
300377.SZ,0.331173505,0.329396781,0.418416526,0.320685545,0.485387811,8194.048963,8526.637999,6595.715992,9303.19348,6167.065307,-0.095899029,0.050127717,-0.227873629,0.424313113,-0.328930396
300378.SZ,0.509598504,0.353219599,0.209620773,0.260787915,0.449923416,2591.024758,3969.002779,7255.431119,6394.592472,4093.634746,-0.33299411,0.534672114,0.839375,-0.114686239,-0.35677875
300379.SZ,0.365418627,0.127233778,0.157593997,0.167997155,0.257774029,3892.295497,13009.9265,12958.33591,13485.02605,9412.075095,0.111550633,2.291814947,-0.009520432,0.03684547,-0.304425262
300380.SZ,0.201908692,0.165296153,0.171124716,0.200179188,0.162196314,2131.6944,2710.3168,2794.813245,2391.52536,2492.085218,-0.264193839,0.278176402,0.010699391,-0.135142684,0.046554245
300381.SZ,0.639087112,0.565567368,0.560093278,0.480102515,0.724588344,3351.664216,4358.833467,5317.137416,5817.099041,3734.408038,-0.373572727,0.210727791,0.098904642,0.101776682,-0.351112384
300382.SZ,0.328152534,0.30498312,0.246538139,0.099746935,0.202706519,3110.777477,3178.525806,4386.704355,13371.986,11829.18518,-0.327124133,0.056314701,0.387697158,1.970588417,-0.177933333
300383.SZ,0.384496702,0.269647045,0.348841758,0.488243108,0.825303826,19507.69265,30960.48734,26495.71244,26676.27785,14668.35763,-0.038078999,0.586116101,-0.143895416,-0.134232499,-0.448980054
300384.SZ,0.434080698,0.323725037,0.431709086,0.28001141,0.476565752,3763.627355,5713.786845,4705.451615,7662.292362,4852.100501,-0.228852188,0.514999155,-0.177496536,0.652023517,-0.355238898
300385.SZ,0.620069161,0.483564144,0.33030154,0.349763462,0.382831542,1836.206684,2521.498279,2608.532648,2811.751666,1962.229539,-0.421835551,0.377415946,0.043956895,0.077905492,-0.302132701
300386.SZ,0.415181638,0.27786179,0.217144254,0.237233328,0.432023128,4218.06396,6600.91476,8645.14992,7646.02476,3958.87668,-0.36170889,0.571331913,0.311130336,-0.114509284,-0.482230727
300387.SZ,0.688375741,0.392122442,0.537165143,0.613075657,0.666827812,1627.391011,3005.509285,2290.582182,1941.586421,1873.089477,-0.31212027,0.838632327,-0.230361165,-0.142859137,-0.026355821
300388.SZ,0.457436649,0.488563381,0.619255605,0.661991403,0.909279734,4858.561712,7061.281194,6276.653365,5486.850946,4319.585302,-0.324885246,0.203632542,-0.136112061,-0.111848552,-0.198331975
300389.SZ,0.254344299,0.365243234,0.345634757,0.369807602,0.377526171,4996.136455,3501.835327,3451.516952,3295.209807,3142.74913,0.350120206,-0.291787908,-0.011872146,-0.045286506,-0.040714134
300390.SZ,0.344404691,0.25492483,0.089452338,0.068697592,0.327472821,2528.97865,3456.50052,13561.3896,47213.32358,35785.71226,0.080952423,0.387258856,2.941492823,2.304207317,-0.305294321
300391.SZ,0.632167279,0.297555059,0.180684476,0.155167288,0.234404267,2270.178006,2546.943534,4298.624094,5325.108902,3415.777092,-0.258230008,0.126251646,0.687757909,0.238793806,-0.358552632
300392.SZ,0.163502398,0.182159994,0.102895656,0.109081348,-0.452392677,3022.08,2876.16,4070.4,2918.4,1424.64,-0.472873409,-0.048284625,0.415220294,-0.283018868,-0.511842105
300393.SZ,0.691137381,0.537362493,0.362236137,0.163313103,0.240630849,3634.199789,5203.720091,10110.18528,20746.5049,16148.27745,-0.561686189,0.488395889,0.653647619,1.052040031,-0.221638655
300394.SZ,0.222663737,0.15368791,0.129510726,0.163237709,0.262916117,4808.425965,7609.987077,10589.62664,14292.70966,9987.269115,0.098842819,0.6062235,0.405731965,0.250700169,-0.296987705
300395.SZ,0.24582952,0.255996319,0.102900323,0.110857904,0.10782957,4299.53265,7405.667734,20219.47934,22216.757,27880.77963,-0.146775029,0.542767247,1.75218,0.103174996,0.260130818
300396.SZ,0.421181259,0.326305032,0.255822238,0.379518022,0.283450911,3279.2364,4673.1879,6467.3829,4944.031232,6772.876263,-0.506816514,0.448740572,0.415902717,-0.218265813,0.409581696
300397.SZ,0.464038893,0.160422243,0.147944125,0.249845104,0.382871298,2263.2,7082.4,8385.12,7914.665831,4793.316259,-0.511651994,2.129374337,0.186239749,-0.212261721,-0.394375409
300398.SZ,0.3261838,0.311737387,0.310561528,0.253729545,0.407865868,6699.82753,7738.748319,9161.6384,12468.93092,9076.955372,-0.25612435,0.150197771,0.187959866,0.365937838,-0.286975952
300399.SZ,0.250171133,0.164242867,0.143527726,0.197341317,0.242710934,1729,2722.928,3280.16,2394.912,2007.616,-0.433233682,0.577061943,0.205969521,-0.268346265,-0.160961716
300400.SZ,0.166082381,0.153372409,0.221181374,0.134533089,0.1859924,3626.1683,3501.31103,3044.95379,5558.557078,3983.915636,0.111940299,-0.036912752,-0.12543554,0.8331651,-0.257480576
300401.SZ,0.268840191,0.292105288,0.332131511,0.287594269,0.324400976,5808.974378,5967.139522,8761.020156,7923.48867,7928.998745,-0.309435455,0.03565099,0.277108434,-0.088633585,0.015105424
300402.SZ,0.397407087,0.348084386,0.200303958,0.11533378,0.146957027,1555.4,1860.42,3403.7,5494.4,4585.4,-0.391955047,0.199094156,0.835387622,0.663154896,-0.161685662
300403.SZ,0.43964062,0.44515185,0.392289453,0.419721841,0.516292821,3027.06,3087.36,3835.08,3985.83,3557.7,-0.358704239,0.055306811,0.279453125,0.065322579,-0.092506808
300404.SZ,0.270229064,0.163093881,0.176761791,0.225112621,0.296807076,1526.6595,2591.4629,2513.209712,3615.941528,2880.813421,-0.443902439,0.705873684,-0.03513291,0.247069432,-0.20697397
300405.SZ,0.734068713,0.533924203,0.393519756,0.351492076,0.413173462,1143.066531,1528.363102,1917.684125,2180.197729,1547.272976,-0.407589595,0.370345745,0.254730713,0.136890951,-0.28724898
300406.SZ,0.345094068,0.241565044,0.216976742,0.246226423,0.339361103,4932.57548,8159.071953,14736.71107,11673.66883,9639.341985,-0.339292933,0.669337945,0.550901476,-0.203793685,-0.169028406
300407.SZ,0.527298305,0.560310667,0.626729933,0.527544731,0.711510823,2075.6138,2397.678325,2297.344033,2742.816465,2190.654439,-0.28930791,0.047755792,-0.039014885,0.205471846,-0.198858954
300408.SZ,0.237026009,0.193366896,0.159773127,0.189413844,0.290535882,29498.63293,38837.67213,67679.74671,85475.78275,58855.63426,-0.153748214,0.333903073,0.688789273,0.20533745,-0.303860762
300409.SZ,0.395940344,0.396974284,0.360979923,0.320021793,0.633735607,5878.785492,6223.651089,6867.884713,14036.62704,8539.707292,-0.478253146,0.043905034,0.113405026,0.630093771,-0.392833526
300410.SZ,0.458936658,0.302638586,0.227601167,0.171198097,0.1727474,4420.382309,3103.70244,2706.641463,4334.080008,3819.932302,-0.353459286,-0.297541463,-0.110565111,0.621546961,-0.114991482
300411.SZ,0.452682077,0.452252683,0.228456988,0.273898609,0.350580469,3605.215321,3372.427158,4193.857318,3252.160056,2581.402044,-0.613577465,-0.027631579,0.243572395,-0.129488575,-0.20625
300412.SZ,0.463018662,0.464181545,0.329691189,0.156444621,0.345628107,1695.06308,1715.24148,2541.382012,7235.039124,3006.450087,-0.343189631,0.034903067,0.519942771,1.540027935,-0.582430919
300413.SZ,0.15390979,0.141124314,0.082028153,0.158501318,0.335666621,36640.7704,62241.99778,129077.3695,107042.645,56159.03887,0.241353836,0.60583626,1.077116705,-0.209337986,-0.473207235
300414.SZ,0.323722803,0.223857599,0.23730486,0.254859484,0.401769824,2609.8316,3939.016943,3799.381552,3680.759771,2383.202296,-0.302885266,0.515098166,-0.031880462,-0.033691795,-0.351164659
300415.SZ,0.433701829,0.301706484,0.267407199,0.219114707,0.284892701,2617.92,4237.92,5832.684,9974.858024,8301.964234,-0.642288259,0.641637129,0.382131906,0.605134877,-0.133677495
300416.SZ,0.317293766,0.193834772,0.214499027,0.191360159,0.188671659,2508.18425,4357.461718,4764.872175,8954.029221,11667.62012,-0.232632231,0.746852432,0.098308587,0.895722791,0.160353166
300417.SZ,0.326502996,0.150167435,0.282920203,0.299896799,0.350079309,1232.16,3439.44,1835.912238,1660.541517,1321.050983,-0.345234991,1.853982697,-0.446324081,-0.080146269,-0.197989274
300418.SZ,0.348014133,0.243898744,0.413388033,0.374368694,0.743016323,14814.02834,19235.18165,23408.92122,27728.64196,17089.40266,-0.372129412,0.302488336,0.192354925,0.172005013,-0.374736717
300419.SZ,0.443773078,0.35924122,0.30584769,0.321432342,0.325618942,1908.642066,2258.008148,2725.055436,2868.479406,1879.221765,-0.455537578,0.183044316,0.206840391,0.052631579,-0.344871795
300420.SZ,0.434449529,0.426904697,0.513902238,0.569817856,0.803959643,3563.839835,3928.811385,5015.138462,4141.783011,3003.071779,-0.004775921,0.109795783,0.063752277,-0.16963339,-0.274932615
300421.SZ,0.67160705,0.664287345,0.645813205,0.226936632,0.444212681,1689.466791,1692.972244,1791.819336,5428.168056,2857.135562,-0.323152664,0.055068696,0.090909869,1.987526928,-0.465274726
300422.SZ,0.434264646,0.480917949,0.515981801,0.600525817,0.77690626,3526.129464,3722.036715,4868.557536,4538.803397,2933.31048,-0.417939895,0.062254692,0.157552581,-0.24641325,-0.353726363
300423.SZ,0.561340063,0.5240431,0.641967855,0.578644707,0.686212287,5137.394341,6610.840436,6290.113278,7232.134997,4641.780336,0.085633269,0.286900964,-0.03977432,0.1608,-0.354616058
300424.SZ,0.285375796,0.26618433,0.167987454,0.195543204,0.266718153,3344.930462,3841.63104,4164.031922,3751.857907,2830.747465,-0.405036278,0.149412339,0.085081324,-0.098447696,-0.244769821
300425.SZ,0.518178404,0.574718019,0.611518261,0.535083231,0.748583542,3006.195262,2961.196875,3040.689537,3743.426674,2892.033604,-0.247003878,-0.005325676,0.038390411,0.244899556,-0.218552347
300426.SZ,0.095257323,0.060692843,0.030728739,0.026631833,0.042940967,2728,2617.2205,2739.73026,3562.887185,2826.221786,-0.653089103,-0.08797654,0.051446945,0.313455657,-0.195576251
300427.SZ,0.533416185,0.43304914,0.259051156,0.335499516,0.27245934,3892.558117,5045.437816,8785.806361,4798.185065,6084.758055,-0.240574949,0.287095652,0.746448722,-0.448304059,0.262762763
300428.SZ,0.905884309,0.470757842,0.499753795,0.312316217,0.375244113,3205.4976,8131.871697,8357.435706,16225.96818,15269.68488,-0.319559615,0.287982759,0.033390825,0.832627682,-0.055829848
300429.SZ,0.184599629,0.195038923,0.264761492,0.325187882,0.515847597,8461.003013,8589.273978,7301.140508,6234.654906,3725.337377,0.318019368,0.021732083,-0.147079904,-0.143265349,-0.399491736
300430.SZ,0.73194362,0.790475349,0.742207474,0.466185382,0.624968333,2219.592591,2157.030545,2377.357751,3951.69475,3158.21623,-0.398844053,-0.028186275,0.102143758,0.658904348,-0.200060773
300432.SZ,0.57511276,0.324859595,0.274607227,0.115965365,0.272131805,2864.48112,5386.240916,7575.080542,21855.43809,17593.39894,-0.668645161,1.151041667,0.40637611,1.868292683,-0.26377551
300433.SZ,0.667152595,0.380591757,0.314341339,0.373008311,0.843457862,25563.45197,58749.05016,134189.8737,114290.5704,52370.74438,-0.66924402,1.13074255,1.235504559,-0.239355243,-0.537376501
300434.SZ,0.747963502,0.889099203,0.658097638,0.477602716,0.41593643,3535.346074,3073.340621,3065.305743,4362.93845,5467.734098,-0.338671767,-0.122771023,0.005464444,0.423328965,0.253222836
300435.SZ,0.331033016,0.517867578,0.468120044,0.284942144,0.555238195,2457.8902,4069.989368,4901.346288,8849.65302,5077.645554,-0.381422435,0.095553706,0.210724164,0.818194444,-0.426722051
300436.SZ,0.16174611,0.121279667,0.106587826,0.136814443,0.148866116,3424.376935,4663.4,5409.6,7626.05931,6236.89572,-0.171967325,0.373608247,0.160012008,0.243012422,-0.184676244
300437.SZ,0.559646224,0.706355209,0.555050192,0.236119384,0.358899601,2550.000551,2281.495968,2203.494564,6883.306487,4455.885268,-0.255039392,-0.089382705,-0.036310431,1.667670683,-0.349546105
300438.SZ,0.489578612,0.309009874,0.222641187,0.134888225,0.109959767,4543.414268,7534.870196,11025.44169,20478.4151,35976.16043,-0.453343021,0.664717822,0.470895522,0.805833486,0.652582345
300439.SZ,0.404151272,0.284965286,0.261972419,0.287563794,0.560145208,4627.867928,4692.662606,6266.606711,8161.726058,4481.097836,-0.295149659,0.027387725,0.344370861,0.175490859,-0.446624589
300440.SZ,0.465109504,0.358660997,0.334060174,0.31237316,0.447349357,2540.16,3615.36,4135.04,4344.63,3068.5197,-0.422404545,0.432674074,0.15037596,0.05995883,-0.284107216
300441.SZ,0.346881239,0.210127063,0.228791065,0.203080502,0.452580548,4490.618899,6442.206469,5960.710652,7419.671803,3581.683909,-0.493670384,0.44720885,-0.068788501,0.259949063,-0.50520372
300442.SZ,0.573727379,0.4864032,0.14015172,0.111832455,0.084470274,1267,1519,3635,4286,34753.01992,-0.40950014,0.198895028,1.395654049,0.17909216,0.010472795
300443.SZ,0.669584085,0.580780303,0.334284192,0.215148531,0.342002755,2594.819142,3330.41466,8708.538413,15118.88124,10543.43034,-0.352346999,0.292855688,1.409280701,0.767348362,-0.302631579
300444.SZ,0.377739994,0.291489501,0.272177018,0.280167132,0.372323414,3849.32701,2922.746004,3145.319848,4830.201797,3133.103868,-0.301647647,-0.237600913,0.076152305,0.240223464,-0.351351351
300445.SZ,0.33432859,0.218552999,0.29036415,0.293795599,0.383451693,1598.26212,2696.555064,3161.313027,3146.088493,2591.646159,-0.378584337,0.708269231,0.070482249,0.017642642,-0.171372046
300446.SZ,0.328503444,0.215777794,0.36144205,0.344991802,0.322281747,1883.752,3205.08,1779.0036,1878.2874,2026.2,-0.295260316,0.727522816,-0.443731494,0.055808656,0.078748652
300447.SZ,0.427111231,0.383662215,0.28543966,0.245291801,0.390026292,2902.382297,2840.835929,4331.110514,7055.497991,4809.856975,-0.505148805,0.051724138,0.524590164,0.518145161,-0.314873838
300448.SZ,0.297748423,0.271344521,0.232089552,0.294517063,0.451318291,4223.788937,5261.642746,6107.812065,4816.029356,3166.09993,-0.147138686,0.253044487,0.165980789,-0.199658957,-0.333166477
300449.SZ,0.561140621,0.297312391,0.231758517,0.066889297,0.028838809,2609.782557,3118.414394,3951.930412,2418.879671,1398.834236,-0.214867617,0.207477951,0.286407767,-0.387924528,-0.421701603
300450.SZ,0.134912999,0.108152542,0.073682126,0.081418034,0.176454816,25515.21548,39612.19537,76206.01854,116299.3692,63038.06212,0.017751273,0.568862543,0.874916956,0.42143304,-0.45478217
300451.SZ,0.249671405,0.195140232,0.25654783,0.263282749,0.374832363,9296.490022,13271.14056,16135.98765,17326.6264,12255.24216,0.777176688,0.40831342,0.133533445,0.07701493,-0.289232021
300452.SZ,0.258940032,0.247194574,0.187441979,0.161933994,0.175845815,1904.256,2126.976,3122.080311,3952.228833,4108.837546,-0.312687761,0.130921053,0.485218586,0.284757803,0.05824
300453.SZ,0.336763041,0.337372051,0.170029883,0.181954012,0.314161932,1799.7313,1983.42275,4618.0023,4976.567325,3425.369914,-0.329483575,0.104204628,1.344776159,0.089714676,-0.306373238
300454.SZ,0.095164647,0.092369821,0.063440612,0.091998669,0.165040518,36120.7168,46779.05268,102630.6371,79401.23037,46778.11159,1.979714001,0.278844453,1.17049402,-0.229253659,-0.410320497
300455.SZ,0.234499389,0.199314339,0.185376213,0.210232376,0.321101685,3185,7227.923116,8419.417889,7802.137464,5318.660406,-0.272853648,0.62151168,0.168923039,-0.06896087,-0.315853174
300456.SZ,0.240712779,0.17773508,0.202500959,0.283518035,0.45959427,6254.716808,15803.54304,15223.87501,17928.28601,10838.01248,-0.26294472,1.121972423,-0.031526401,0.03292225,-0.39670399
300457.SZ,0.282983959,0.246357643,0.268774769,0.276631034,0.500998105,10477.46716,12765.31781,19518.61579,19953.80622,11477.33581,0.044530993,0.220737163,0.329989102,0.024340765,-0.422791504
300458.SZ,0.320242265,0.208017477,0.21978559,0.133902883,0.230580472,6628.05168,10576.23812,10662.19691,20945.7279,12827.14079,-0.2962052,0.62205295,0.018410441,0.980811163,-0.380094627
300459.SZ,0.46544155,0.319202999,0.244911951,0.1826782,0.350485103,14488.56251,11303.90555,11215.4369,19512.75071,11074.80446,-0.338433962,-0.208793197,0,0.739811912,-0.432432432
300460.SZ,0.465999409,0.189307578,0.148876059,0.217173342,0.33137502,1408.455054,2764.745106,3715.157788,5566.134807,3168.247794,-0.368376749,0.962962963,0.343761412,0.265060241,-0.429501303
300461.SZ,0.110170058,0.004042169,0.053433816,0.095853978,0.302258115,2220.283399,2368.377139,2737.60854,2561.13456,2197.108815,-0.443248578,0.092592593,0.083204931,-0.068752963,-0.300916497
300462.SZ,0.29747594,0.327600473,0.451211252,0.602718429,0.992676728,2107.728,4859.120295,3789.774953,2485.09833,1570.130309,-0.360407747,0.693507124,-0.214532236,-0.336065574,-0.368181818
300463.SZ,0.330841815,0.207854991,0.146244764,0.264635938,0.593944784,8146.8,15041.1485,25961.29315,16243.34733,10595.72391,-0.387859825,0.858713288,0.733374861,-0.367842318,-0.392396026
300464.SZ,0.316893805,0.340269828,0.303811635,0.157687595,0.068876908,1612.065,5293.301403,6511.572907,2941.507718,2229.497937,-0.27238806,0.921794872,0.240732755,-0.546638395,-0.274909964
300465.SZ,0.440635622,0.291391842,0.105671257,0.12760499,0.177416258,2686.810509,4508.089477,5392.420442,5437.096668,3480.277982,-0.35027027,0.686927121,0.199463726,0.008285004,-0.359901397
300466.SZ,0.417274766,0.272253553,0.266926069,0.221095546,0.357965286,2830.076718,3157.797743,3202.46885,3823.683543,2425.950483,-0.534832668,0.14453125,0.020477816,0.193979933,-0.365546218
300467.SZ,0.427584743,0.249590325,0.266496102,0.171973271,0.235037846,5176.235604,4310.617732,2802.19553,3381.329486,2420.170323,-0.511168541,-0.158307894,-0.285492228,0.206671501,-0.284254808
300468.SZ,0.449516617,0.169247821,0.201559436,0.20857082,0.300566897,2345.195944,6513.735957,5782.133713,5719.646461,5306.49275,-0.451048833,1.888900664,-0.107513983,-0.005338315,-0.130708271
300469.SZ,0.193525591,0.092826562,0.102939192,0.050165431,0.034849029,2338.623446,3294.474139,2285.208089,3046.260334,2506.754295,-0.13735,0.425963798,-0.306351183,0.333034111,-0.177104377
300470.SZ,0.264636112,0.250954499,0.163241731,0.242651538,0.294633745,4272.534,5316.106642,9362.54396,9299.010944,8099.944388,0.040782558,0.223125573,0.772227979,-0.056956239,-0.117099261
300471.SZ,0.606279996,0.368472291,0.264579999,0.11426766,0.232320168,1984.0768,3318.952,3968.1536,9278.4768,4608.828681,-0.562925641,0.672794118,0.19691956,1.338235294,-0.530660377
300472.SZ,0.62907295,0.377997935,0.34459002,0.206299759,0.287793916,1803.94484,2852.867286,2022.320819,4281.935203,2825.256383,-0.543125436,0.614409258,-0.28105388,0.643807574,-0.339975093
300473.SZ,0.543437839,0.459900556,0.76233688,0.674814028,0.659053763,3534.7548,4917.731309,2546.002954,3124.723067,2237.157165,-0.137326426,0.30362897,-0.483506674,0.036241611,-0.356339594
300474.SZ,0.202886918,0.133629091,0.120190113,0.06248577,0.132778082,10898.81471,17648.58019,21060.26711,45848.3889,24810.80215,-0.32749911,0.627150221,0.195797542,1.180350451,-0.461112286
300475.SZ,0.745430773,0.387342346,0.331225436,0.133595047,0.265421175,1638,3312,4027.8,11655,7215.6,-0.425105285,1.028852747,0.220987681,1.893639208,-0.377372036
300476.SZ,0.330443496,0.261707128,0.222466375,0.239983062,0.621405002,9005.583308,12707.93609,16772.00058,26125.62489,11163.19101,-0.111972443,0.415066752,0.332420294,0.414331247,-0.566755967
300477.SZ,0.367792792,0.325219834,0.240898248,0.269348024,0.436694912,5274.683457,6164.020165,5164.449328,8670.876914,5424.414556,-0.24821542,0.14623223,-0.160318919,0.298387097,-0.371428571
300478.SZ,0.310469483,0.170301673,0.052540021,0.064191126,0.057810062,1798.7566,1503.60851,1269.26346,1293.9174,1187.05656,-0.360949752,-0.159821338,-0.155855097,0.002994012,-0.082587065
300479.SZ,0.256174202,0.231147531,0.261262177,0.237407707,0.186888982,2144.124996,2686.588451,2399.206604,3186.150787,3367.428383,-0.382900474,0.223088692,-0.106597353,0.144127491,0.056895485
300480.SZ,0.395479531,0.227582728,0.228973004,0.144811488,0.260880845,1757.004584,3239.551505,3373.621749,9254.010892,5346.644682,-0.444177212,0.857530416,0.044349378,1.536585366,-0.421090093
300481.SZ,0.277130153,0.187881274,0.191692965,0.279126872,0.292860907,2760.86736,4609.15752,5215.737255,7147.123746,7922.302808,-0.276000442,0.693500186,0.146220915,0.19924554,0.129129258
300482.SZ,0.221996864,0.125319869,0.092975398,0.191362743,0.306617685,8713.893303,17741.22453,30570.50002,17522.22279,14166.68247,-0.373019322,1.051037348,0.72836836,-0.423138841,-0.184636237
300483.SZ,0.758400643,0.524393891,0.478078459,0.634929069,0.859902638,1895.43,3956.246346,5740.611364,4640.228052,3429.195692,-0.068888077,0.258922777,-0.006561443,-0.191683992,-0.26099537
