Stock,证券名称,Return_Y1,Return_Y2,Return_Y3,Return_Y4,Return_Y5,MarketCap_Y1,MarketCap_Y2,MarketCap_Y3,MarketCap_Y4,MarketCap_Y5,PB_Y1,PB_Y2,PB_Y3,PB_Y4,PB_Y5
001313.SZ,粤海饲料,0,0,0,0,91.69,930,0,0,0,0,0,0,0,0,0
001314.SZ,亿道信息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001316.SZ,润贝航科,0,0,0,0,71.89,774,0,0,0,0,0,0,0,0,0
001317.SZ,三羊马,0,0,0,3930170677,-55.78,1268.59,1715.66,0,0,0,0,0,0,0,0.13
001318.SZ,阳光乳业,0,0,0,0,215.53,1357.44,0,0,0,0,0,0,0,0,0
001319.SZ,铭科精技,0,0,0,0,64.31,715.13,0,0,0,0,0,0,0,0,0
001322.SZ,箭牌家居,0,0,0,0,157.05,1468.46,0,0,0,0,0,0,0,0,0
001323.SZ,慕思股份,0,0,0,0,-22.91,1325.13,0,0,0,0,0,0,0,0,0
001328.SZ,登康口腔,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001330.SZ,博纳影业,0,0,0,0,984.95,3293.35,0,0,0,0,0,0,0,0,0
001331.SZ,胜通能源,0,0,0,0,36.4,882.9,0,0,0,0,0,0,0,0,0
001332.SZ,锡装股份,0,0,0,0,-5.14,1140.2,0,0,0,0,0,0,0,0,0
001333.SZ,光华股份,0,0,0,0,85.39,926.4,0,0,0,0,0,0,0,0,0
001336.SZ,楚环科技,0,0,0,0,18.35,496.51,0,0,0,0,0,0,0,0,0
001337.SZ,四川黄金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001338.SZ,永顺泰,0,0,0,0,523514.5,2649.14,0,0,0,0,0,0,0,0,0
001339.SZ,智微智能,0,0,0,0,64.72,1256,0,0,0,0,0,0,0,0,0
001360.SZ,南矿集团,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001366.SZ,播恩集团,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001367.SZ,海森药业,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001368.SZ,通达创智,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001696.SZ,宗申动力,-31.32,39.34,40.63,-0.61,-15.93,5199.41,6391.85,6778.39,5186.72,5637.39,0.02,0.01,0.02,0.02,0.02
001872.SZ,招商港口,-34.97,15.42,-3.01,13.91,-13.7,26334.68,11293.33,10530.07,9451.76,13180.25,0.03,0.06,0.01,0.01,0.01
001896.SZ,豫能控股,-44.65,17.17,178.01,-28.9,-26.87,6052.09,8215.2,11080.16,3309.09,4635.56,0.01,0.01,0.01,0.02,0.02
001914.SZ,招商积余,-22.54,186.14,7.79,-3.16,-18.81,16306.48,13510.57,14357.56,13530.49,6474.7,0.02,0.01,0.05,0.03,0.03
001965.SZ,招商公路,-41.41,13,-18.34,14.66,4.28,48005.16,14824.61,13317,4865.94,7684.17,0.02,0.01,0.01,0.01,0.01
001979.SZ,招商蛇口,-9.11,19.35,-31.04,9.72,1.22,97730.47,105674.47,105278.93,157286.39,37157.15,0.03,0.02,0.02,0.01,0.01
002001.SZ,新和成,-32.38,62.29,54.24,14.33,-25.51,57272.5,79296.36,71429.92,49345.66,40838.75,0.06,0.02,0.03,0.04,0.04
002002.SZ,鸿达兴业,-58.18,47.61,-27.78,109.59,-47.93,10028.01,18886.62,7760.62,10606.11,14238.74,0.03,0.01,0.02,0.01,0.02
002003.SZ,伟星股份,-17.4,-8.67,20,105.43,5.44,8734.15,8283.87,4409.64,3957.04,5420.51,0.03,0.02,0.02,0.02,0.04
002004.SZ,华邦健康,-29.8,12.37,18.84,37.08,-26.65,9585.94,13341.45,10078.13,8935.5,11233.31,0.01,0.01,0.01,0.01,0.01
002005.SZ,ST德豪,-51.22,-10.85,-33.63,57.72,-24.7,2593.59,3366.89,2097.94,3282.28,5521.5,0.01,0.01,0.02,0.01,0.02
002006.SZ,精工科技,-23.16,-16.24,17.66,413.92,-9.31,11379,12234.7,2512.48,2121.05,3268.05,0.03,0.02,0.02,0.03,0.12
002007.SZ,华兰生物,23.91,64.25,66.9,-29.34,-21.72,35610.27,45749.61,66188.59,42306.93,21575,0.06,0.06,0.08,0.11,0.07
002008.SZ,大族激光,-39.17,33.48,11.34,28.07,-52.84,25116.65,53680.93,42490.39,39735.81,49049.29,0.08,0.04,0.05,0.05,0.05
002009.SZ,天奇股份,-56.04,1.89,33.68,144.7,-42.34,5268.81,8938.66,3747.87,2790.89,4576.14,0.03,0.01,0.01,0.02,0.04
002010.SZ,传化智联,-60.7,8.95,-31.01,92.55,-38.24,14416.94,25724.62,14990.29,22214.91,6679.38,0.05,0.02,0.02,0.01,0.02
002011.SZ,盾安环境,-48.35,15.04,-18.97,248.56,-4.28,12017.83,12551.6,3618.85,4432.43,6755.57,0.02,0.01,0.02,0.02,0.08
002012.SZ,凯恩股份,-62.91,46.65,-6.59,12.33,-12.96,2444.66,2775.9,2505.31,2654.6,4807.19,0.04,0.01,0.02,0.02,0.02
002014.SZ,永新股份,-15.05,56.56,7.55,-6.42,20.16,4830.91,4325.73,4918.96,4868.54,3880.14,0.02,0.02,0.03,0.03,0.02
002015.SZ,协鑫能科,-44.32,10.99,18.24,170.63,-20.22,21298.02,6595.58,2496.38,2111.71,3369.92,0.11,0.04,0.02,0.02,0.04
002016.SZ,世荣兆业,-13.1,1.61,-21.52,-13.86,16.77,5048.76,3887.55,4684.29,5595.19,7016.6,0.05,0.03,0.02,0.01,0.01
002017.SZ,东信和平,7.27,94.95,-39.19,68.67,-15.81,5856.15,6755.47,4068.21,6634.13,2999.94,0.03,0.03,0.05,0.03,0.05
002019.SZ,亿帆医药,-51.4,54.63,19.86,-6.69,-30.43,10433.8,14978.8,15594.1,13163.76,15106.68,0.04,0.02,0.03,0.03,0.03
002020.SZ,京新药业,-24.54,28.79,-2.07,17.48,39.36,7994.96,6663.57,5870.03,6320.42,5589.31,0.02,0.02,0.02,0.02,0.02
002021.SZ,*ST中捷,-30.48,-18.28,-28.55,17.37,-14.41,1348.07,1568.17,1292.43,1704.91,2957.36,0.03,0.02,0.03,0.02,0.02
002022.SZ,科华生物,-31.51,26.03,40.07,-10.43,-10.58,6360.01,7629.3,7918.95,5991.84,6451.04,0.04,0.02,0.03,0.03,0.02
002023.SZ,海特高新,0.4,16.86,40.99,-15.97,-39.51,5452.25,9304.59,10772.64,7944.33,6797.18,0.02,0.02,0.03,0.04,0.03
002024.SZ,ST易购,-19.72,3.8,-23.74,-46.67,-45.95,17816.61,31294.05,59938.86,78607.16,62053.01,0.01,0.01,0.01,0.01,0.01
002025.SZ,航天电器,-4.13,25.42,154,36.35,-21.94,29982.17,36006.05,27955.62,11395.84,9680.25,0.04,0.04,0.04,0.09,0.07
002026.SZ,山东威达,-31.56,-4.25,128.54,70.09,-47.06,4051.13,7789.62,4823.56,2192.91,2955.07,0.01,0.01,0.01,0.02,0.03
002027.SZ,分众传媒,-55.95,22.44,60.31,-12.26,-17.75,96473.89,118281.62,144870.68,91883.53,81721.36,0.21,0.06,0.07,0.1,0.07
002028.SZ,思源电气,-38.24,42.13,47.75,154.59,-23.53,22834.98,29192.59,11832.95,8086.21,9182.95,0.03,0.02,0.02,0.03,0.05
002029.SZ,七匹狼,-24.7,-4.29,-9.57,20.35,-9.13,4009.31,4472.48,3799.44,4299.47,6234.85,0.01,0.01,0.01,0.01,0.01
002030.SZ,达安基因,-40.63,13.99,263.32,-4.79,-18.16,21837.62,27504.93,29373.8,8911.43,12901.46,0.08,0.05,0.04,0.09,0.04
002031.SZ,巨轮智能,-30.79,5.51,0.05,7.81,46.9,6014.16,3946.06,3746.7,3739.33,5086.58,0.02,0.01,0.01,0.01,0.02
002032.SZ,苏泊尔,34.26,50.28,4.38,-15.08,-16.13,39842.23,50279.33,47740.78,46892.79,21885.72,0.07,0.08,0.1,0.1,0.07
002033.SZ,丽江股份,-37.33,13.43,5.47,2.39,97.64,6648.71,3412.27,3516.67,3434.25,5000.27,0.02,0.01,0.01,0.01,0.01
002034.SZ,旺能环境,-67.34,37.34,10.25,15.14,8.85,7689.5,7356.51,6630.86,3980.64,2942.58,0.16,0.01,0.02,0.02,0.01
002035.SZ,华帝股份,-56.33,57.12,-33.35,-27.01,-10.47,4324.1,4842.42,6918.76,10522.23,15698.04,0.09,0.03,0.04,0.03,0.02
002036.SZ,联创电子,-47.76,164.21,-21.99,145.26,-49.06,12992.35,25374.61,9567.07,12087.12,6411.57,0.05,0.02,0.05,0.05,0.11
002037.SZ,保利联合,-27.97,-14.16,-2.9,25.93,51.23,5579.18,2638.59,2134.44,2255.57,3659.98,0.02,0.01,0.01,0.01,0.01
002038.SZ,双鹭药业,-19.45,-19.92,-19.67,9.53,-22.74,6998.53,9203.67,8601.92,11200.53,17563.41,0.05,0.04,0.03,0.02,0.02
002039.SZ,黔源电力,-14.94,15.18,5.8,41.54,7.31,6507.43,6437.72,4706.14,4458.77,4742.33,0.02,0.02,0.02,0.01,0.02
002040.SZ,南京港,-38.93,18.09,-3.44,-6.94,20.25,3537.8,2990.91,3242.58,2795.4,3100.45,0.02,0.01,0.01,0.01,0.01
002041.SZ,登海种业,-58.86,81.23,162.34,18.28,-23.85,17441.6,22695.2,19641.6,8474.4,11229.12,0.04,0.02,0.03,0.07,0.08
002042.SZ,华孚时尚,-37.73,43.33,-37.39,9.85,-28.35,5187.08,6511.16,6755.75,11143.19,11213.91,0.02,0.01,0.02,0.01,0.01
002043.SZ,兔宝宝,-58.46,52.67,26.44,36.51,-8.87,7529.9,8375.8,6496.03,5467.49,8782.4,0.06,0.02,0.03,0.04,0.05
002044.SZ,美年健康,-18.28,20.59,-22.72,-27.33,-20.49,23738.11,30131.79,43355.53,51106.95,23220.99,0.16,0.07,0.09,0.06,0.04
002045.SZ,国光电器,-73.45,175.54,-28.78,77.24,-15.6,5795.25,7007.49,4073.68,5694.75,6991.83,0.05,0.01,0.03,0.02,0.03
002046.SZ,国机精工,-32.44,6.64,51.37,48.18,-27.57,5804.54,7802.31,4115.6,2758.72,3170.67,0.03,0.01,0.01,0.02,0.03
002047.SZ,宝鹰股份,-8.86,-15.73,-39.5,10.95,-2.31,5248.14,5275.54,4768.16,7287.87,9536.13,0.03,0.02,0.02,0.01,0.01
002048.SZ,宁波华翔,-56.64,51.77,-1.84,66.46,-36.65,7255.13,12079.41,8695.7,8425.12,10961.11,0.03,0.01,0.01,0.01,0.01
002049.SZ,紫光国微,-40.6,78.63,166.69,72.9,-21.44,111995.18,136538.37,81198.31,30820.85,29014.74,0.09,0.05,0.07,0.17,0.21
002050.SZ,三花智控,-30.28,83.36,89.24,5.32,-15.75,74855.74,89584.8,86774.89,41915.74,28679.88,0.05,0.03,0.05,0.09,0.09
002051.SZ,中工国际,-39.36,-10.29,-25.99,0.29,11.81,9735.9,7952.9,7886.4,10806.44,20420.81,0.03,0.01,0.01,0.01,0.01
002052.SZ,ST同洲,-26.89,-23.5,-67.97,110.32,22.28,1932.04,1633.65,783.25,2372.13,4177.31,0.05,0.04,0.04,0.02,0.09
002053.SZ,云南能投,-40.55,6.12,4.02,27.69,17.74,8431.29,5287.38,4153.97,2691.12,4274.58,0.03,0.02,0.01,0.01,0.02
002054.SZ,德美化工,-58.62,22.93,8.26,16.74,-20.04,2828.21,3473.24,2531.6,2380.42,4690.69,0.03,0.01,0.02,0.02,0.02
002055.SZ,得润电子,-53.55,12,23.39,15.16,-42.54,5074.34,6628.05,5644.38,4613.29,8216.12,0.04,0.02,0.02,0.03,0.04
002056.SZ,横店东磁,-48.69,52.83,87.68,24.09,1.2,30059.34,30270.02,24669.17,13319.73,17575.46,0.04,0.02,0.03,0.04,0.05
002057.SZ,中钢天源,-32.37,143.15,-21.41,33.14,16.94,7834.97,6864.92,4107.55,4401.48,2580,0.03,0.02,0.04,0.03,0.02
002058.SZ,威尔泰,-40.58,77.85,-41.39,-9.92,-2.08,1598.63,1653.01,1869.12,3227.73,3062.62,0.17,0.1,0.18,0.11,0.09
002059.SZ,云南旅游,-31.04,-2.51,-4.15,35.24,33.42,5860.96,4392.06,3456.65,3646.65,5266.52,0.04,0.03,0.02,0.02,0.03
002060.SZ,粤水电,-28.81,12.93,12.18,70.78,26.33,8269.1,6670.28,3978.31,3641.19,4590.48,0.02,0.01,0.01,0.01,0.02
002061.SZ,浙江交科,-33.02,-42.51,-8.69,11.14,-2.53,9839.59,7676.42,7139.61,4524.05,6930.34,0.07,0.02,0.01,0.01,0.01
002062.SZ,宏润建设,-27.37,-7.63,20.55,1.29,33.06,5075.35,3934.55,3977.86,3380.01,5044.84,0.02,0.01,0.01,0.01,0.01
002063.SZ,远光软件,-28.9,128.15,-7.09,40.43,-11.07,11093.37,12111.88,8743.24,9243.65,5688.96,0.03,0.02,0.04,0.04,0.05
002064.SZ,华峰化学,-14.31,51.5,63.57,5.3,-33.03,33673.54,20896.84,16335.83,9725.62,7539.58,0.02,0.02,0.07,0.04,0.03
002065.SZ,东华软件,-14.69,52.24,-18.54,-4.01,-26.59,16437.72,21947.46,23304.94,28974.52,22894.38,0.03,0.02,0.03,0.03,0.02
002066.SZ,瑞泰科技,-30.39,8.49,9.98,29.95,3.83,2577.96,2559.48,2032.8,1813.35,2381.61,0.06,0.04,0.04,0.04,0.05
002067.SZ,景兴纸业,-40.59,-4.39,5.83,18.61,-15.65,3581.06,4267.47,3416.81,3251.74,5656.04,0.02,0.01,0.01,0.01,0.01
002068.SZ,黑猫股份,-37.83,-13.97,29.49,78.79,13.87,8781.5,7633.57,4500.11,2919.65,5881.47,0.02,0.01,0.01,0.02,0.02
002069.SZ,ST獐子岛,-60.19,-18.19,48.8,-17.3,14.73,2556.46,2266.29,2691.77,1845.82,5480.24,0.05,0.06,0.05,1.62,-0.87
002072.SZ,凯瑞德,-79.61,-5.65,-27.48,34.43,32.46,2004.17,1540.48,685.08,1024.32,5086.4,0.51,0.25,-0.05,0.28,-0.12
002073.SZ,软控股份,-44.3,3.39,0.44,72.43,-21.69,5788.95,7359.38,4370.8,4370.8,5988.12,0.02,0.01,0.01,0.01,0.02
002074.SZ,国轩高科,-48.64,27.59,179.42,38.63,-44.79,35706.87,57504.7,46107.13,14683.23,14003.53,0.06,0.02,0.02,0.05,0.08
002075.SZ,沙钢股份,-51.08,-22.65,84.51,-46.7,-30.75,8672.6,12865.48,24208.29,13748.18,35573.14,0.12,0.04,0.03,0.05,0.02
002076.SZ,雪莱特,-44.65,-21.48,-27.09,5.21,55.05,2470.45,1385.87,1317.68,1156.86,2347.71,0.04,0.02,0.09,-0.09,-0.4
002077.SZ,大港股份,-75.47,57.89,9.66,16.28,149.36,10777.07,4349.41,3603.57,3216.59,5579.58,0.02,0.01,0.01,0.01,0.01
002078.SZ,太阳纸业,-38.8,77.69,47.19,-19.97,3.37,31610.33,30020.06,37700.06,25288.54,23492.96,0.03,0.01,0.02,0.02,0.02
002079.SZ,苏州固锝,-50.74,160.6,-11.52,35.35,0.66,10689.37,10660.35,7483.22,8598.3,6772.9,0.05,0.02,0.05,0.04,0.05
002080.SZ,中材科技,-51.07,106.95,109.95,47.45,-35.99,35962.19,57089.76,40577.03,20808.73,10540,0.02,0.01,0.02,0.04,0.04
002081.SZ,金螳螂,-47.42,11.42,10.32,-34.27,-20.34,12817.6,16040.06,24462.17,22893.93,39208.17,0.04,0.02,0.02,0.02,0.01
002082.SZ,万邦德,-48.13,28.83,37.99,14.58,-42.68,3177.07,3520.02,3260.6,2249.1,3187.71,0.02,0.01,0.01,0.03,0.04
002083.SZ,孚日股份,-22.59,29.26,-27.42,5.63,13.08,3848.39,4174.05,3857.89,5452.91,5786.03,0.02,0.01,0.02,0.01,0.01
002084.SZ,海鸥住工,-39.82,68.95,19.65,-12.73,-10.67,2874.51,3311.76,3856.48,3184.06,2625.57,0.03,0.01,0.02,0.02,0.02
002085.SZ,万丰奥威,-56.52,-6.2,-3.53,-11.94,8.02,12742.33,12005.97,13706.16,14796.15,37835.84,0.07,0.03,0.03,0.03,0.02
002086.SZ,*ST东洋,-64.41,-15.48,-51.94,72.4,-5.26,1750.76,1937.42,1121.94,2013.77,5659.84,0.03,0.01,0.01,0.01,0.02
002087.SZ,*ST新纺,-39.59,2.49,20.82,-15.25,-11.86,2569.26,2936.3,3466.46,2911.83,4747.05,0.01,0.01,0.01,0.01,0.01
002088.SZ,鲁阳节能,-33.33,33.2,11.34,259.6,-7.47,10434.65,11674.54,3538.67,3349.22,2693.68,0.03,0.02,0.02,0.02,0.05
002089.SZ,*ST新海,-24.08,-57.86,8.16,27.88,-12.73,2656.26,2826.49,2246.21,2134.32,5478.07,0.04,0.03,0.03,0.02,0.03
002090.SZ,金智科技,-24.85,7.79,-24.12,17.63,29.87,4856.42,3782.29,3270.22,4237.6,4770.43,0.05,0.03,0.03,0.03,0.03
002091.SZ,江苏国泰,-36.36,27.64,9.98,101.07,-39.58,13368.99,20732.25,10945.2,6659.13,6251.71,0.02,0.01,0.01,0.01,0.02
002092.SZ,中泰化学,-47.32,-1.64,-9.55,61.82,-21.01,18573,20476.31,13200.25,14573.69,27077.66,0.02,0.01,0.01,0.01,0.01
002093.SZ,国脉科技,-23.62,11.03,-8.4,-8.91,16.59,7640.52,6613.02,7308.47,7978.35,8123.8,0.03,0.02,0.02,0.02,0.02
002094.SZ,青岛金王,-53.69,-1.47,-23.38,22.09,-6.49,2968.95,3120.85,2582.3,3070.61,5661.19,0.03,0.01,0.01,0.01,0.01
002095.SZ,生意宝,-44.38,13.81,-34.72,15.51,67.57,6921.98,4147.71,3679.59,5606.5,8770.86,0.11,0.06,0.06,0.04,0.05
002096.SZ,南岭民爆,-36.95,25.14,12.83,80.4,-0.38,4849.01,4750.59,2703.51,2410.54,3052.11,0.02,0.01,0.01,0.01,0.02
002097.SZ,山河智能,-26.36,7.81,38.33,24.55,-38.98,5738.29,9421.69,7346.5,5048.47,4527.17,0.02,0.01,0.01,0.02,0.02
002098.SZ,浔兴股份,-52.94,-11.35,-10.65,20.9,-6.59,2298.36,2434.4,2033.44,2495.26,5062.25,0.05,0.02,0.04,0.03,0.03
002099.SZ,海翔药业,-20.79,64.34,27.96,-2.17,-13.38,11272.69,13257.81,13668.48,11423.62,9125.8,0.02,0.01,0.02,0.02,0.02
002100.SZ,天康生物,-48.41,216.73,-10.09,5.53,-20.53,11254.17,11517.55,11385.84,13619.77,5760.7,0.03,0.01,0.04,0.02,0.03
002101.SZ,广东鸿图,-42.96,-8.14,-2.59,76.65,84.73,11459.91,6230.05,3665.05,3038.85,5267.74,0.02,0.01,0.01,0.01,0.01
002102.SZ,冠福股份,-59.84,27.01,-23.79,138.04,-19.23,7498.81,8396.68,3300.35,4301.45,6498.37,0.02,0.01,0.02,0.01,0.03
002103.SZ,广博股份,-57.24,19.44,-10.15,14.25,8.41,2288.62,2073.66,1837.64,1890.38,3076.81,0.03,0.01,0.03,0.02,0.03
002104.SZ,恒宝股份,-33.95,31.4,-7.86,2.91,10.58,4385.95,3993.31,4099.17,4498.5,5281.48,0.04,0.02,0.03,0.02,0.02
002105.SZ,信隆健康,-39.18,49.68,34.33,43.53,-22.5,2631.09,3681.32,2679,2174.15,2406.31,0.05,0.03,0.04,0.04,0.05
002106.SZ,莱宝高科,-40.35,60.99,22.61,4.15,-32.79,5407.75,8104.57,8055.35,6693.64,7155.11,0.02,0.01,0.02,0.02,0.02
002107.SZ,沃华医药,-48.42,30.92,60.22,0.05,-10.74,3531.62,4169.93,4529.12,3009.63,4393.29,0.08,0.04,0.05,0.06,0.05
002108.SZ,沧州明珠,-51.62,-4.97,45.64,51.72,-40.63,6532.14,11088.17,7628.43,5544.08,12390.48,0.04,0.02,0.02,0.02,0.03
002109.SZ,兴化股份,-23.95,-4.07,0.64,86.67,-13.88,5327.9,6370.32,3527.37,3558.95,1447.48,0.01,0.01,0.01,0.01,0.01
002110.SZ,三钢闽光,-28.49,24.27,-24.31,8.32,-22.69,11522.41,16670.72,14830.12,20625.54,19158.59,0.03,0.01,0.01,0.01,0.01
002111.SZ,威海广泰,-32.5,67.15,-0.49,18.56,-16.22,4739.85,5772.36,5192.76,5322.07,4111.08,0.02,0.01,0.02,0.02,0.02
002112.SZ,三变科技,-62.85,2.93,20.84,0.38,19.74,1918.95,1610.3,1626.21,1359.81,3179.98,0.08,0.04,0.04,0.04,0.04
002113.SZ,*ST天润,-49.01,-48.56,-32.3,42.82,-32.71,1289.14,1894.53,1271.26,1810.59,5809.69,0.11,0.02,0.01,0.04,0.06
002114.SZ,罗平锌电,-63.42,12.17,8.05,5.55,-19.32,2160.25,2645.34,2622.7,2409.26,4811.27,0.03,0.01,0.02,0.02,0.02
002115.SZ,三维通信,7.27,18.57,-31.76,-1.18,-24.85,3188.31,3474.42,3514.4,4724.16,3197.31,0.05,0.02,0.03,0.02,0.02
002116.SZ,中国海诚,-36.58,17.18,-9.34,4.98,47.39,4251.49,2973.13,2918.13,3244.22,4555.43,0.04,0.02,0.02,0.02,0.02
002117.SZ,东港股份,-26.22,38.34,-28.95,1.45,-4.46,4145.73,4543.94,4745.77,6791.36,7069.76,0.05,0.03,0.04,0.03,0.03
002118.SZ,*ST紫鑫,-42.92,44.39,-47.68,5.68,-25.95,2983.98,4392.73,4123.79,7991.44,7711.25,0.02,0.01,0.02,0.01,0.01
002119.SZ,康强电子,-38.78,97.21,-22.72,45.44,-20.83,4289.5,5299.4,3781.61,4693.02,3929.46,0.05,0.03,0.05,0.04,0.05
002120.SZ,韵达股份,-13.84,45.97,-38.61,33.96,-30.35,40481.13,57492.85,43905.02,71591.83,6357.72,0.12,0.05,0.06,0.03,0.04
002121.SZ,科陆电子,-49.34,-7.12,-19.86,72.81,65.71,12964.91,6942.7,3662.47,4062.22,6310.85,0.03,0.01,0.02,0.03,0.07
002122.SZ,天马股份,-81.46,18.67,10.58,37.9,9.76,6171.26,3427.44,2542.32,2316.6,10054.29,0.02,0,0.01,0.02,0.02
002123.SZ,梦网科技,-31.85,174.89,-22.07,22.32,-35.2,7543.19,11476.11,9458.37,12671.08,6189.43,0.02,0.01,0.03,0.03,0.03
002124.SZ,天邦食品,24.66,87.36,17.34,-35.46,-3.26,9396.27,9902.33,12740.03,11851.97,3177.29,0.02,0.03,0.06,0.02,0.02
002125.SZ,湘潭电化,-35.53,24.39,57.28,43.97,19.75,7997.01,6763.05,4716.34,2836.68,2275.06,0.03,0.02,0.02,0.03,0.04
002126.SZ,银轮股份,-24.36,9.74,74.28,-5.88,3.04,9245.11,9574.43,10411.13,6129.43,5923.03,0.02,0.02,0.02,0.03,0.02
002127.SZ,南极电商,-7.3,46.41,26.95,-49.47,-29.76,9594.48,13763.45,26831.81,20687.85,11799.69,0.11,0.05,0.06,0.06,0.04
002128.SZ,电投能源,-34.1,27.78,33.07,40.28,-14.92,23712.21,26246.06,19335.49,14153.72,18108.87,0.02,0.01,0.01,0.01,0.01
002129.SZ,TCL中环,-37.73,65.84,119.22,68.24,-7.07,121691.84,126555.64,68422.54,31689.31,30382.28,0.03,0.02,0.03,0.04,0.06
002130.SZ,沃尔核材,-44.46,54.06,12.28,53.34,-21.38,8049.52,10295.07,6895.05,5210.82,5600.93,0.03,0.01,0.02,0.02,0.03
002131.SZ,利欧股份,-44.12,105.57,5.5,-18.04,-29.02,10327.16,14337.87,17535.64,16059.91,8812.43,0.02,0.01,0.02,0.02,0.01
002132.SZ,恒星科技,-51.08,16.68,8.28,89.05,-25.36,6211.95,7659.17,4173.87,3894.24,5539.97,0.02,0.01,0.01,0.02,0.03
002133.SZ,广宇集团,-25.03,-1.85,-4.34,5.98,14.93,2702.24,2409.69,2363.5,2102.22,2945.24,0.01,0.01,0.01,0.01,0.01
002134.SZ,天津普林,-34.94,60.98,-10.83,19.19,-18.28,1996.3,2404.41,2077.43,2308.53,2202.81,0.05,0.03,0.06,0.05,0.06
002135.SZ,东南网架,-31.72,10.46,16.4,87.28,-43.33,6814.99,11129.41,6029.03,5223.88,4828.97,0.02,0.01,0.01,0.01,0.02
002136.SZ,安纳达,-42.98,-5.59,20.1,81.12,-14.12,2911.88,3483.97,1954.11,1632.89,3043.1,0.05,0.02,0.02,0.03,0.04
002137.SZ,实益达,-3.09,7.56,-16.54,-1.83,22.38,2870.65,2362.93,2360.16,2656.07,2017.25,0.02,0.02,0.03,0.02,0.02
002138.SZ,顺络电子,-15.99,70.82,5.91,60.26,-32.08,18988.44,27139.44,17368.89,16139.39,10648.57,0.03,0.03,0.04,0.04,0.06
002139.SZ,拓邦股份,-50.81,45.69,47.27,141.46,-45.7,10788.56,19220.13,7598.81,4438.62,6027.9,0.04,0.02,0.02,0.03,0.05
002140.SZ,东华科技,-48.94,49,0.03,119.85,-36,4825.1,7823.85,3645.17,3700.39,4866.67,0.02,0.01,0.02,0.02,0.03
002141.SZ,贤丰控股,-46.19,-15.59,-29.56,160.01,-36.8,4561.32,7352.57,1655.11,2336.35,5035.57,0.07,0.04,0.03,0.03,0.09
002142.SZ,宁波银行,-6.86,79.07,29.72,16.54,-14.13,211685.68,249717.34,209504.62,158247.27,79976.6,0.02,0.01,0.02,0.02,0.02
002144.SZ,宏达高科,-29.8,3,30.26,-19.59,1.17,1392.79,1396.92,1774.24,1395.64,1921.07,0.01,0.01,0.01,0.01,0.01
002145.SZ,中核钛白,-46.96,37.41,28.01,130.92,-28.34,14212.89,20031.53,8830.24,6953.25,6515.55,0.03,0.02,0.02,0.02,0.04
002146.SZ,荣盛发展,-12.46,30.69,-29.74,-28.88,-50.87,8455.45,16925.33,25422.79,38273.77,37094.88,0.02,0.01,0.01,0.01,0
002148.SZ,北纬科技,-34.22,-13.53,-15.85,26.66,-4.88,2315.47,2479.84,2005.65,2289.04,3999.08,0.04,0.03,0.03,0.02,0.03
002149.SZ,西部材料,-45.07,48.37,143.33,7.46,-10.36,8025.01,9040.34,7780.83,3283.62,4087.94,0.02,0.01,0.02,0.04,0.03
002150.SZ,通润装备,-29.96,47.83,-5.46,2.51,240.61,7291.22,2237.44,2269.01,2428.8,2459.97,0.02,0.01,0.02,0.02,0.02
002151.SZ,北斗星通,-34.7,20.48,102.83,-21.73,-28.95,10954.66,15999.02,18748.43,9123.59,8077.12,0.04,0.02,0.03,0.06,0.05
002152.SZ,广电运通,-22.94,76.82,10.42,14.39,-14.06,24672.41,28652.16,25565.75,23000.19,14670.96,0.02,0.02,0.03,0.03,0.03
002153.SZ,石基信息,-2.35,52.21,-21.26,32.3,-27.17,18442.01,25256.05,19515.12,18993.77,12915.6,0.05,0.03,0.05,0.04,0.05
002154.SZ,报喜鸟,-13.01,9.74,1.88,61.06,-6.29,4460.56,5595.7,3696.17,3557.03,3737.54,0.02,0.01,0.01,0.01,0.02
002155.SZ,湖南黄金,-19.56,0.99,9.77,23.52,27.92,15564.84,12451.11,10227.5,9483.21,10343.43,0.03,0.02,0.02,0.02,0.02
002156.SZ,通富微电,-47.02,136.59,51.84,-22.06,-15.58,21899.79,25819.96,29114.45,18975.15,12855.52,0.03,0.01,0.03,0.05,0.03
002157.SZ,*ST正邦,-6.18,214.31,8.82,-40.15,-56.07,10292.93,22297.77,38785.46,35931.44,10673.91,0.02,0.02,0.05,0.03,0.02
002158.SZ,汉钟精机,-37.55,27.19,75.23,84.03,-8.69,12773.2,14191.85,8003.42,4725.42,6131.21,0.03,0.02,0.02,0.04,0.06
002159.SZ,三特索道,-6.87,-30.59,-3.07,-8.74,61.38,2415.51,1508.66,1652.21,1693.47,2610.27,0.03,0.02,0.02,0.02,0.01
002160.SZ,常铝股份,-44.84,-16.35,51.16,8.66,-19.43,3038.37,3556.05,3300.77,2115.51,3165.42,0.02,0.01,0.01,0.01,0.01
